zip,total_pop,black,pct_black
ZCTA5 44833,16658,107,0.00642334
ZCTA5 44836,2330,5,0.002145923
ZCTA5 44837,4642,10,0.002154244
ZCTA5 44838,235,0,0
ZCTA5 44839,12022,123,0.010231243
ZCTA5 44840,2578,0,0
ZCTA5 44841,775,0,0
ZCTA5 44842,5343,15,0.002807412
ZCTA5 44843,2339,7,0.002992732
ZCTA5 44844,481,0,0
ZCTA5 44846,3432,23,0.006701632
ZCTA5 44847,3604,10,0.002774695
ZCTA5 44849,2572,15,0.005832037
ZCTA5 44850,52,0,0
ZCTA5 44851,4697,38,0.00809027
ZCTA5 44853,1442,3,0.002080444
ZCTA5 44854,1639,14,0.008541794
ZCTA5 44855,1347,15,0.011135857
ZCTA5 44856,234,2,0.008547009
ZCTA5 44857,23303,470,0.020169077
ZCTA5 44859,1721,4,0.00232423
ZCTA5 44861,106,0,0
ZCTA5 44864,3281,36,0.010972265
ZCTA5 44865,3076,93,0.03023407
ZCTA5 44866,1838,0,0
ZCTA5 44867,2543,9,0.003539127
ZCTA5 44870,39202,6598,0.168307739
ZCTA5 44874,360,0,0
ZCTA5 44875,13353,69,0.005167378
ZCTA5 44878,3153,0,0
ZCTA5 44880,2886,0,0
ZCTA5 44881,25,0,0
ZCTA5 44882,2839,3,0.00105671
ZCTA5 44883,28271,880,0.031127304
ZCTA5 44887,800,0,0
ZCTA5 44889,7149,0,0
ZCTA5 44890,10936,158,0.014447696
ZCTA5 44901,2627,1253,0.476969928
ZCTA5 44902,5504,1794,0.325944767
ZCTA5 44903,23250,2970,0.127741935
ZCTA5 44904,13427,286,0.021300365
ZCTA5 44905,13387,1332,0.099499514
ZCTA5 44906,16984,875,0.051519077
ZCTA5 44907,14958,2210,0.147747025
ZCTA5 45001,685,48,0.070072993
ZCTA5 45002,13705,52,0.003794236
ZCTA5 45003,590,0,0
ZCTA5 45005,31475,307,0.009753773
ZCTA5 45011,71189,8026,0.112742137
ZCTA5 45013,54333,1831,0.033699593
ZCTA5 45014,43620,6562,0.15043558
ZCTA5 45015,12122,752,0.062035968
ZCTA5 45030,19532,67,0.003430268
ZCTA5 45032,310,12,0.038709677
ZCTA5 45033,182,0,0
ZCTA5 45034,1251,0,0
ZCTA5 45036,38759,3974,0.102531025
ZCTA5 45039,26045,369,0.014167787
ZCTA5 45040,54890,1776,0.03235562
ZCTA5 45041,0,0,#DIV/0!
ZCTA5 45042,27470,741,0.026974882
ZCTA5 45044,53772,5693,0.105872945
ZCTA5 45050,8625,497,0.057623188
ZCTA5 45051,168,18,0.107142857
ZCTA5 45052,3830,7,0.001827676
ZCTA5 45053,3780,0,0
ZCTA5 45054,2924,0,0
ZCTA5 45056,28355,1104,0.038934932
ZCTA5 45062,732,0,0
ZCTA5 45064,3123,4,0.00128082
ZCTA5 45065,4520,242,0.053539823
ZCTA5 45066,25040,506,0.020207668
ZCTA5 45067,15152,320,0.021119324
ZCTA5 45068,11719,11,0.000938647
ZCTA5 45069,51627,4699,0.091018266
ZCTA5 45070,188,0,0
ZCTA5 45101,2184,18,0.008241758
ZCTA5 45102,22029,209,0.009487494
ZCTA5 45103,32366,479,0.014799481
ZCTA5 45106,12452,274,0.022004497
ZCTA5 45107,9730,50,0.005138746
ZCTA5 45111,335,58,0.173134328
ZCTA5 45112,68,0,0
ZCTA5 45113,3956,0,0
ZCTA5 45115,68,0,0
ZCTA5 45118,3875,13,0.003354839
ZCTA5 45120,2912,0,0
ZCTA5 45121,8922,121,0.013561982
ZCTA5 45122,11088,35,0.003156566
ZCTA5 45123,8643,239,0.027652435
ZCTA5 45130,4020,0,0
ZCTA5 45131,300,0,0
ZCTA5 45132,362,0,0
ZCTA5 45133,24024,216,0.008991009
ZCTA5 45135,4873,0,0
ZCTA5 45140,56357,993,0.017619817
ZCTA5 45142,3754,11,0.002930208
ZCTA5 45144,4149,0,0
ZCTA5 45145,21,0,0
ZCTA5 45146,1507,4,0.00265428
ZCTA5 45147,235,0,0
ZCTA5 45148,1366,1,0.000732064
ZCTA5 45150,33011,820,0.024840205
ZCTA5 45152,12014,151,0.01256867
ZCTA5 45153,1928,0,0
ZCTA5 45154,8927,120,0.013442366
ZCTA5 45155,356,0,0
ZCTA5 45156,59,0,0
ZCTA5 45157,10088,64,0.006344171
ZCTA5 45158,391,8,0.020460358
ZCTA5 45159,3826,265,0.069262938
ZCTA5 45160,792,27,0.034090909
ZCTA5 45162,2510,11,0.00438247
ZCTA5 45164,365,0,0
ZCTA5 45166,82,0,0
ZCTA5 45167,3652,33,0.009036145
ZCTA5 45168,1472,1,0.000679348
ZCTA5 45169,4611,0,0
ZCTA5 45171,5997,47,0.007837252
ZCTA5 45172,164,0,0
ZCTA5 45174,2305,4,0.001735358
ZCTA5 45176,9521,60,0.006301859
ZCTA5 45177,21998,824,0.037457951
ZCTA5 45202,14097,3962,0.281052706
ZCTA5 45203,2202,1522,0.691189827
ZCTA5 45204,5506,1572,0.28550672
ZCTA5 45205,18803,7154,0.380471201
ZCTA5 45206,10713,5345,0.498926538
ZCTA5 45207,6927,4557,0.657860546
ZCTA5 45208,17953,903,0.050298
ZCTA5 45209,11225,1246,0.111002227
ZCTA5 45211,36890,13736,0.37235023
ZCTA5 45212,22715,3506,0.154347348
ZCTA5 45213,11658,4915,0.421598902
ZCTA5 45214,7895,5393,0.683090564
ZCTA5 45215,30581,9430,0.308361401
ZCTA5 45216,9313,2751,0.295393536
ZCTA5 45217,7085,2784,0.392942837
ZCTA5 45218,3815,582,0.152555701
ZCTA5 45219,18766,4168,0.222103805
ZCTA5 45220,14214,2502,0.176023639
ZCTA5 45223,11877,5046,0.424854761
ZCTA5 45224,21481,11348,0.528280806
ZCTA5 45225,9285,6991,0.752934841
ZCTA5 45226,5478,84,0.015334064
ZCTA5 45227,18468,4808,0.260342214
ZCTA5 45229,12823,9366,0.730406301
ZCTA5 45230,27999,1694,0.060502161
ZCTA5 45231,40626,17901,0.440629154
ZCTA5 45232,7629,5735,0.751736794
ZCTA5 45233,16062,296,0.018428589
ZCTA5 45236,24915,3314,0.133012242
ZCTA5 45237,20892,15306,0.732624928
ZCTA5 45238,46359,9996,0.215621562
ZCTA5 45239,28757,8730,0.303578259
ZCTA5 45240,26685,14635,0.548435451
ZCTA5 45241,24324,1452,0.059694129
ZCTA5 45242,22481,1396,0.062096882
ZCTA5 45243,15079,260,0.017242523
ZCTA5 45244,28269,292,0.010329336
ZCTA5 45245,21872,391,0.017876737
ZCTA5 45246,14467,4560,0.315200111
ZCTA5 45247,22854,908,0.039730463
ZCTA5 45248,25612,297,0.011596127
ZCTA5 45249,13571,793,0.058433424
ZCTA5 45251,22177,5581,0.251657122
ZCTA5 45252,4456,122,0.027378815
ZCTA5 45255,21972,823,0.037456763
ZCTA5 45301,99,0,0
ZCTA5 45302,4281,0,0
ZCTA5 45303,2542,2,0.000786782
ZCTA5 45304,7305,37,0.005065024
ZCTA5 45305,11172,604,0.054063731
ZCTA5 45306,2390,0,0
ZCTA5 45307,359,4,0.011142061
ZCTA5 45308,4518,11,0.002434706
ZCTA5 45309,12409,123,0.009912161
ZCTA5 45310,266,0,0
ZCTA5 45311,6249,3,0.000480077
ZCTA5 45312,1131,0,0
ZCTA5 45314,6042,312,0.05163853
ZCTA5 45315,3977,665,0.167211466
ZCTA5 45316,85,1,0.011764706
ZCTA5 45317,1260,0,0
ZCTA5 45318,5480,40,0.00729927
ZCTA5 45319,361,0,0
ZCTA5 45320,15163,173,0.011409352
ZCTA5 45321,791,3,0.003792668
ZCTA5 45322,21527,2330,0.108236169
ZCTA5 45323,4947,71,0.014352133
ZCTA5 45324,40867,3605,0.088212984
ZCTA5 45325,2407,2,0.00083091
ZCTA5 45326,1145,0,0
ZCTA5 45327,9115,70,0.007679649
ZCTA5 45328,576,0,0
ZCTA5 45330,874,0,0
ZCTA5 45331,22049,175,0.007936868
ZCTA5 45332,765,0,0
ZCTA5 45333,1313,0,0
ZCTA5 45334,2001,27,0.013493253
ZCTA5 45335,7033,48,0.006824968
ZCTA5 45336,156,0,0
ZCTA5 45337,1724,6,0.003480278
ZCTA5 45338,5050,4,0.000792079
ZCTA5 45339,1235,2,0.001619433
ZCTA5 45340,701,0,0
ZCTA5 45341,3793,0,0
ZCTA5 45342,36888,2258,0.061212318
ZCTA5 45344,16283,44,0.002702205
ZCTA5 45345,6415,122,0.019017927
ZCTA5 45346,2038,0,0
ZCTA5 45347,4346,18,0.00414174
ZCTA5 45348,919,0,0
ZCTA5 45349,423,0,0
ZCTA5 45350,85,0,0
ZCTA5 45351,255,0,0
ZCTA5 45352,242,25,0.103305785
ZCTA5 45353,134,0,0
ZCTA5 45354,570,0,0
ZCTA5 45356,24891,515,0.020690209
ZCTA5 45358,303,0,0
ZCTA5 45359,1896,0,0
ZCTA5 45360,392,0,0
ZCTA5 45361,305,0,0
ZCTA5 45362,941,40,0.04250797
ZCTA5 45363,1811,12,0.006626173
ZCTA5 45365,30016,1179,0.039279051
ZCTA5 45368,4824,49,0.010157546
ZCTA5 45369,3559,0,0
ZCTA5 45370,2445,0,0
ZCTA5 45371,20324,397,0.019533556
ZCTA5 45372,345,4,0.011594203
ZCTA5 45373,36131,1180,0.032658936
ZCTA5 45377,15332,658,0.042916775
ZCTA5 45378,341,0,0
ZCTA5 45380,5520,11,0.001992754
ZCTA5 45381,5318,0,0
ZCTA5 45382,1362,14,0.010279001
ZCTA5 45383,6924,0,0
ZCTA5 45384,2186,1330,0.6084172
ZCTA5 45385,39139,3455,0.088275122
ZCTA5 45387,5390,474,0.087940631
ZCTA5 45388,946,3,0.003171247
ZCTA5 45389,425,0,0
ZCTA5 45390,3310,81,0.024471299
ZCTA5 45402,9696,6448,0.665016502
ZCTA5 45403,13968,1382,0.098940435
ZCTA5 45404,11150,1953,0.175156951
ZCTA5 45405,16793,10708,0.637646638
ZCTA5 45406,19390,15086,0.778029912
ZCTA5 45409,16227,481,0.029641955
ZCTA5 45410,16446,2191,0.133223884
ZCTA5 45414,20053,2669,0.133097292
ZCTA5 45415,13212,4871,0.368679988
ZCTA5 45416,6016,4528,0.752659574
ZCTA5 45417,29325,22459,0.765865303
ZCTA5 45418,1864,319,0.171137339
ZCTA5 45419,15060,349,0.023173971
ZCTA5 45420,25179,1164,0.046229
ZCTA5 45424,51307,7951,0.154969108
ZCTA5 45426,15315,11288,0.737055175
ZCTA5 45428,346,117,0.338150289
ZCTA5 45429,25563,907,0.035480969
ZCTA5 45430,7334,126,0.017180256
ZCTA5 45431,27785,1352,0.048659349
ZCTA5 45432,15106,378,0.02502317
ZCTA5 45433,2514,589,0.234287987
ZCTA5 45434,12388,223,0.018001292
ZCTA5 45439,9809,752,0.076664288
ZCTA5 45440,21045,1036,0.049227845
ZCTA5 45449,17561,1887,0.107454017
ZCTA5 45458,31680,1716,0.054166667
ZCTA5 45459,27342,1160,0.042425572
ZCTA5 45502,15708,242,0.015406162
ZCTA5 45503,32599,2475,0.075922574
ZCTA5 45504,17810,640,0.035934868
ZCTA5 45505,19689,3043,0.154553304
ZCTA5 45506,13368,4323,0.323384201
ZCTA5 45601,56263,3840,0.068250893
ZCTA5 45612,4563,38,0.008327854
ZCTA5 45613,2803,177,0.063146629
ZCTA5 45614,4883,256,0.052426787
ZCTA5 45616,1762,4,0.002270148
ZCTA5 45617,189,0,0
ZCTA5 45618,12,0,0
ZCTA5 45619,7627,232,0.030418251
ZCTA5 45620,765,0,0
ZCTA5 45621,265,0,0
ZCTA5 45622,84,0,0
ZCTA5 45623,3210,7,0.002180685
ZCTA5 45624,0,0,#DIV/0!
ZCTA5 45628,5187,136,0.026219395
ZCTA5 45629,2741,93,0.033929223
ZCTA5 45630,78,0,0
ZCTA5 45631,14496,259,0.017866998
ZCTA5 45634,1898,3,0.001580611
ZCTA5 45636,126,0,0
ZCTA5 45638,21710,491,0.022616306
ZCTA5 45640,16121,187,0.011599777
ZCTA5 45642,0,0,#DIV/0!
ZCTA5 45644,4931,8,0.001622389
ZCTA5 45645,2317,0,0
ZCTA5 45646,571,0,0
ZCTA5 45647,2882,0,0
ZCTA5 45648,13143,803,0.061097162
ZCTA5 45650,454,0,0
ZCTA5 45651,5867,26,0.004431566
ZCTA5 45652,3706,7,0.001888829
ZCTA5 45653,3924,9,0.002293578
ZCTA5 45654,1289,0,0
ZCTA5 45656,6170,37,0.005996759
ZCTA5 45657,1518,0,0
ZCTA5 45658,2708,4,0.001477105
ZCTA5 45659,2653,17,0.00640784
ZCTA5 45660,7402,36,0.00486355
ZCTA5 45661,7268,217,0.029856907
ZCTA5 45662,29520,1308,0.044308943
ZCTA5 45663,6228,0,0
ZCTA5 45669,9844,51,0.005180821
ZCTA5 45671,228,0,0
ZCTA5 45672,1368,0,0
ZCTA5 45673,582,0,0
ZCTA5 45674,656,100,0.152439024
ZCTA5 45678,1263,0,0
ZCTA5 45679,2801,5,0.001785077
ZCTA5 45680,12647,395,0.031232703
ZCTA5 45681,1719,0,0
ZCTA5 45682,2133,0,0
ZCTA5 45684,2169,0,0
ZCTA5 45685,1419,2,0.001409443
ZCTA5 45686,3508,29,0.008266819
ZCTA5 45688,578,0,0
ZCTA5 45690,14602,87,0.005958088
ZCTA5 45692,8964,12,0.001338688
ZCTA5 45693,8935,81,0.009065473
ZCTA5 45694,12276,8,0.000651678
ZCTA5 45695,613,0,0
ZCTA5 45696,1525,0,0
ZCTA5 45697,4715,3,0.000636267
ZCTA5 45698,372,0,0
ZCTA5 45701,36270,1543,0.042542046
ZCTA5 45710,5378,13,0.002417255
ZCTA5 45711,1134,12,0.010582011
ZCTA5 45714,9120,137,0.01502193
ZCTA5 45715,2653,0,0
ZCTA5 45716,425,0,0
ZCTA5 45719,1056,1,0.00094697
ZCTA5 45721,56,0,0
ZCTA5 45723,3532,13,0.003680634
ZCTA5 45724,2424,154,0.063531353
ZCTA5 45727,342,0,0
ZCTA5 45729,1520,0,0
ZCTA5 45732,4403,20,0.004542357
ZCTA5 45734,447,0,0
ZCTA5 45735,1360,51,0.0375
ZCTA5 45740,357,0,0
ZCTA5 45741,481,0,0
ZCTA5 45742,3077,21,0.006824829
ZCTA5 45743,1671,0,0
ZCTA5 45744,2746,0,0
ZCTA5 45745,1485,0,0
ZCTA5 45746,269,0,0
ZCTA5 45750,26473,393,0.014845314
ZCTA5 45760,4076,138,0.033856722
ZCTA5 45761,1663,0,0
ZCTA5 45764,9374,269,0.028696394
ZCTA5 45766,1109,6,0.00541028
ZCTA5 45767,2724,0,0
ZCTA5 45768,1409,76,0.053938964
ZCTA5 45769,6796,118,0.017363155
ZCTA5 45770,640,0,0
ZCTA5 45771,3347,0,0
ZCTA5 45772,1847,0,0
ZCTA5 45773,89,0,0
ZCTA5 45775,990,0,0
ZCTA5 45776,693,0,0
ZCTA5 45778,1028,109,0.106031128
ZCTA5 45779,856,0,0
ZCTA5 45780,3102,24,0.007736944
ZCTA5 45782,474,0,0
ZCTA5 45784,3355,0,0
ZCTA5 45786,3361,0,0
ZCTA5 45787,55,0,0
ZCTA5 45788,1216,0,0
ZCTA5 45789,235,0,0
ZCTA5 45801,22518,3416,0.151700862
ZCTA5 45804,15551,4288,0.275737895
ZCTA5 45805,23252,3556,0.152933081
ZCTA5 45806,10923,494,0.045225671
ZCTA5 45807,12008,505,0.042055296
ZCTA5 45808,345,0,0
ZCTA5 45809,146,0,0
ZCTA5 45810,8006,179,0.022358231
ZCTA5 45812,1744,0,0
ZCTA5 45813,3522,26,0.007382169
ZCTA5 45814,3417,16,0.00468247
ZCTA5 45816,338,0,0
ZCTA5 45817,6862,55,0.008015156
ZCTA5 45819,321,1,0.003115265
ZCTA5 45820,508,0,0
ZCTA5 45821,986,0,0
ZCTA5 45822,18876,253,0.013403263
ZCTA5 45826,438,0,0
ZCTA5 45827,2065,2,0.000968523
ZCTA5 45828,6295,22,0.003494837
ZCTA5 45830,5718,36,0.006295908
ZCTA5 45831,3400,25,0.007352941
ZCTA5 45832,3088,10,0.003238342
ZCTA5 45833,10667,69,0.006468548
ZCTA5 45835,550,3,0.005454545
ZCTA5 45836,1287,1,0.000777001
ZCTA5 45838,49,0,0
ZCTA5 45840,55589,1165,0.020957384
ZCTA5 45841,888,1,0.001126126
ZCTA5 45843,3907,1,0.000255951
ZCTA5 45844,3066,2,0.000652316
ZCTA5 45845,2931,7,0.002388263
ZCTA5 45846,4231,8,0.001890806
ZCTA5 45849,1018,13,0.012770138
ZCTA5 45850,3530,14,0.003966006
ZCTA5 45851,839,0,0
ZCTA5 45853,1293,0,0
ZCTA5 45854,458,0,0
ZCTA5 45855,147,16,0.108843537
ZCTA5 45856,5187,0,0
ZCTA5 45858,2972,0,0
ZCTA5 45859,483,0,0
ZCTA5 45860,2382,17,0.00713686
ZCTA5 45861,233,9,0.038626609
ZCTA5 45862,1420,0,0
ZCTA5 45863,1398,13,0.009298999
ZCTA5 45864,159,0,0
ZCTA5 45865,4859,14,0.002881251
ZCTA5 45866,111,0,0
ZCTA5 45867,968,0,0
ZCTA5 45868,604,0,0
ZCTA5 45869,4875,15,0.003076923
ZCTA5 45870,276,0,0
ZCTA5 45871,2103,56,0.026628626
ZCTA5 45872,4200,22,0.005238095
ZCTA5 45873,1855,0,0
ZCTA5 45874,2178,0,0
ZCTA5 45875,11207,63,0.005621487
ZCTA5 45876,781,0,0
ZCTA5 45877,2200,9,0.004090909
ZCTA5 45879,6173,57,0.00923376
ZCTA5 45880,2754,26,0.009440813
ZCTA5 45881,1355,44,0.032472325
ZCTA5 45882,2852,19,0.006661992
ZCTA5 45883,3899,16,0.004103616
ZCTA5 45884,71,9,0.126760563
ZCTA5 45885,12594,12,0.000952835
ZCTA5 45886,534,0,0
ZCTA5 45887,4279,27,0.006309885
ZCTA5 45888,262,0,0
ZCTA5 45889,1663,0,0
ZCTA5 45890,606,4,0.00660066
ZCTA5 45891,14956,307,0.020526879
ZCTA5 45894,815,0,0
ZCTA5 45895,17876,74,0.004139629
ZCTA5 45896,1754,9,0.005131129
ZCTA5 45897,0,0,#DIV/0!
ZCTA5 45898,938,0,0
ZCTA5 45899,125,0,0
ZCTA5 46001,9993,28,0.002801961
ZCTA5 46011,17069,2322,0.136036089
ZCTA5 46012,19806,1314,0.066343532
ZCTA5 46013,17136,1015,0.059232026
ZCTA5 46016,18046,3817,0.211515017
ZCTA5 46017,5814,231,0.039731682
ZCTA5 46030,2978,15,0.005036938
ZCTA5 46031,2546,4,0.001571092
ZCTA5 46032,51551,1465,0.028418459
ZCTA5 46033,38942,636,0.016331981
ZCTA5 46034,6649,88,0.013235073
ZCTA5 46035,1229,35,0.028478438
ZCTA5 46036,11678,31,0.002654564
ZCTA5 46037,41890,2634,0.062878969
ZCTA5 46038,43381,2723,0.062769415
ZCTA5 46039,508,0,0
ZCTA5 46040,12474,446,0.035754369
ZCTA5 46041,22247,203,0.009124826
ZCTA5 46044,3147,8,0.002542104
ZCTA5 46045,39,0,0
ZCTA5 46047,56,0,0
ZCTA5 46048,2117,35,0.016532829
ZCTA5 46049,1082,0,0
ZCTA5 46050,2127,13,0.006111895
ZCTA5 46051,2817,53,0.018814341
ZCTA5 46052,22443,148,0.006594484
ZCTA5 46055,12638,1435,0.113546447
ZCTA5 46056,2238,5,0.002234138
ZCTA5 46057,1269,2,0.001576044
ZCTA5 46058,2516,12,0.004769475
ZCTA5 46060,41461,2368,0.057113914
ZCTA5 46062,35349,673,0.019038728
ZCTA5 46063,565,0,0
ZCTA5 46064,17168,1431,0.083352749
ZCTA5 46065,3444,3,0.00087108
ZCTA5 46068,2872,4,0.001392758
ZCTA5 46069,7220,0,0
ZCTA5 46070,2336,13,0.005565068
ZCTA5 46071,3148,0,0
ZCTA5 46072,8592,12,0.001396648
ZCTA5 46074,34755,1439,0.041404115
ZCTA5 46075,6614,441,0.066676746
ZCTA5 46076,1440,0,0
ZCTA5 46077,29296,662,0.022596942
ZCTA5 46103,162,1,0.00617284
ZCTA5 46104,910,0,0
ZCTA5 46105,1794,0,0
ZCTA5 46106,6855,34,0.004959883
ZCTA5 46107,13081,351,0.026832811
ZCTA5 46110,583,0,0
ZCTA5 46111,196,0,0
ZCTA5 46112,37819,2586,0.068378328
ZCTA5 46113,15505,1356,0.087455659
ZCTA5 46115,1967,0,0
ZCTA5 46117,828,0,0
ZCTA5 46118,5068,189,0.037292818
ZCTA5 46120,5332,0,0
ZCTA5 46121,5545,0,0
ZCTA5 46122,16300,591,0.036257669
ZCTA5 46123,36616,3025,0.082614158
ZCTA5 46124,8949,551,0.061571125
ZCTA5 46125,55,0,0
ZCTA5 46126,4956,0,0
ZCTA5 46127,287,0,0
ZCTA5 46128,1824,8,0.004385965
ZCTA5 46130,2669,37,0.01386287
ZCTA5 46131,33215,284,0.008550354
ZCTA5 46133,833,0,0
ZCTA5 46135,20462,947,0.046280911
ZCTA5 46140,40292,137,0.003400179
ZCTA5 46142,29696,671,0.022595636
ZCTA5 46143,57211,2088,0.036496478
ZCTA5 46144,133,0,0
ZCTA5 46146,416,0,0
ZCTA5 46147,3209,0,0
ZCTA5 46148,5555,46,0.008280828
ZCTA5 46149,2153,0,0
ZCTA5 46150,1147,0,0
ZCTA5 46151,31589,275,0.008705562
ZCTA5 46155,162,0,0
ZCTA5 46156,1253,0,0
ZCTA5 46157,4103,10,0.002437241
ZCTA5 46158,23152,0,0
ZCTA5 46160,6321,38,0.006011707
ZCTA5 46161,2569,58,0.022576878
ZCTA5 46162,314,0,0
ZCTA5 46163,13088,0,0
ZCTA5 46164,4166,12,0.002880461
ZCTA5 46165,1522,0,0
ZCTA5 46166,2167,0,0
ZCTA5 46167,7066,149,0.021086895
ZCTA5 46168,35418,2743,0.077446496
ZCTA5 46171,1762,0,0
ZCTA5 46172,2562,0,0
ZCTA5 46173,9905,280,0.028268551
ZCTA5 46175,646,0,0
ZCTA5 46176,27737,419,0.015106176
ZCTA5 46180,976,0,0
ZCTA5 46181,5286,33,0.006242906
ZCTA5 46182,1526,5,0.00327654
ZCTA5 46183,15,0,0
ZCTA5 46184,14042,331,0.023572141
ZCTA5 46186,1652,0,0
ZCTA5 46201,30962,8024,0.259156385
ZCTA5 46202,20504,5647,0.275409676
ZCTA5 46203,38581,6143,0.159223452
ZCTA5 46204,8356,2053,0.245691719
ZCTA5 46205,27580,12608,0.457142857
ZCTA5 46208,23080,11287,0.489038128
ZCTA5 46214,24549,8620,0.351134466
ZCTA5 46216,2324,738,0.317555938
ZCTA5 46217,36843,2384,0.064707
ZCTA5 46218,28918,21118,0.730271803
ZCTA5 46219,36940,7232,0.195776936
ZCTA5 46220,36585,4323,0.118163182
ZCTA5 46221,26714,2385,0.08927903
ZCTA5 46222,37885,15078,0.397993929
ZCTA5 46224,37074,13442,0.362572153
ZCTA5 46225,5577,641,0.114936346
ZCTA5 46226,45652,24297,0.532222028
ZCTA5 46227,54876,3837,0.069921277
ZCTA5 46228,16430,7383,0.449360925
ZCTA5 46229,28768,13605,0.472921301
ZCTA5 46231,10277,2804,0.272842269
ZCTA5 46234,26864,3626,0.134976176
ZCTA5 46235,33063,18596,0.5624414
ZCTA5 46236,28705,4859,0.169273646
ZCTA5 46237,39169,1787,0.045622814
ZCTA5 46239,30651,3952,0.128935434
ZCTA5 46240,19785,2267,0.114581754
ZCTA5 46241,31941,4670,0.146207069
ZCTA5 46250,18402,3085,0.167644821
ZCTA5 46254,40276,22255,0.55256232
ZCTA5 46256,23837,2880,0.120820573
ZCTA5 46259,10999,100,0.009091736
ZCTA5 46260,34445,11385,0.330526927
ZCTA5 46268,25443,11174,0.43917777
ZCTA5 46278,8859,2382,0.268879106
ZCTA5 46280,6824,305,0.044695193
ZCTA5 46290,187,0,0
ZCTA5 46301,516,15,0.029069767
ZCTA5 46303,14765,26,0.001760921
ZCTA5 46304,25351,387,0.01526567
ZCTA5 46307,62779,2661,0.042386785
ZCTA5 46310,13832,2,0.000144592
ZCTA5 46311,21632,785,0.036288831
ZCTA5 46312,28201,10017,0.35520017
ZCTA5 46319,17513,2580,0.147319134
ZCTA5 46320,13561,6591,0.486026104
ZCTA5 46321,22689,883,0.038917537
ZCTA5 46322,22581,1131,0.050086356
ZCTA5 46323,22195,4112,0.185266952
ZCTA5 46324,21820,4844,0.221998167
ZCTA5 46327,11466,1272,0.110936682
ZCTA5 46340,742,0,0
ZCTA5 46341,10357,14,0.001351743
ZCTA5 46342,30874,1738,0.056293321
ZCTA5 46345,170,0,0
ZCTA5 46346,1208,58,0.048013245
ZCTA5 46347,4833,4,0.000827643
ZCTA5 46348,1031,6,0.005819593
ZCTA5 46349,3251,2,0.000615195
ZCTA5 46350,42763,1097,0.025653018
ZCTA5 46356,17720,27,0.001523702
ZCTA5 46360,43678,9505,0.217615275
ZCTA5 46365,755,0,0
ZCTA5 46366,5610,12,0.002139037
ZCTA5 46368,38661,3341,0.086417837
ZCTA5 46371,3246,5,0.001540357
ZCTA5 46373,16083,359,0.022321706
ZCTA5 46374,873,0,0
ZCTA5 46375,23598,900,0.038138825
ZCTA5 46376,243,0,0
ZCTA5 46377,332,0,0
ZCTA5 46379,81,0,0
ZCTA5 46381,176,0,0
ZCTA5 46382,1713,0,0
ZCTA5 46383,42245,1338,0.031672387
ZCTA5 46385,39398,926,0.023503731
ZCTA5 46390,3327,37,0.01112113
ZCTA5 46391,9528,1659,0.174118388
ZCTA5 46392,7734,37,0.00478407
ZCTA5 46393,296,0,0
ZCTA5 46394,12319,374,0.030359607
ZCTA5 46402,6295,5621,0.892930898
ZCTA5 46403,13435,8318,0.61912914
ZCTA5 46404,17894,16629,0.929305913
ZCTA5 46405,10855,618,0.056932289
ZCTA5 46406,9042,5666,0.626631276
ZCTA5 46407,10905,9947,0.91215039
ZCTA5 46408,15526,7532,0.485121731
ZCTA5 46409,7205,5891,0.817626648
ZCTA5 46410,37813,16523,0.436966123
ZCTA5 46501,3613,10,0.002767783
ZCTA5 46502,58,0,0
ZCTA5 46504,3735,53,0.014190094
ZCTA5 46506,9700,84,0.008659794
ZCTA5 46507,9434,33,0.003497986
ZCTA5 46508,113,0,0
ZCTA5 46510,3924,3,0.000764526
ZCTA5 46511,4308,10,0.002321263
ZCTA5 46514,41616,2161,0.051927143
ZCTA5 46516,31329,4612,0.147211848
ZCTA5 46517,26468,2744,0.103672359
ZCTA5 46524,2124,0,0
ZCTA5 46526,33117,627,0.018932874
ZCTA5 46528,27001,519,0.01922151
ZCTA5 46530,31843,847,0.026599253
ZCTA5 46531,1579,173,0.109563015
ZCTA5 46532,1531,0,0
ZCTA5 46534,11686,13,0.001112442
ZCTA5 46536,3209,5,0.001558118
ZCTA5 46537,425,8,0.018823529
ZCTA5 46538,4169,0,0
ZCTA5 46539,2802,17,0.006067095
ZCTA5 46540,11881,165,0.01388772
ZCTA5 46542,4142,3,0.000724288
ZCTA5 46543,3553,3,0.000844357
ZCTA5 46544,31988,1773,0.055427035
ZCTA5 46545,24685,2149,0.087056917
ZCTA5 46550,12624,33,0.002614068
ZCTA5 46552,6907,20,0.002895613
ZCTA5 46553,3240,0,0
ZCTA5 46554,4878,8,0.001640016
ZCTA5 46555,2406,2,0.000831255
ZCTA5 46556,7301,238,0.032598274
ZCTA5 46561,13615,266,0.019537275
ZCTA5 46562,5010,8,0.001596806
ZCTA5 46563,23664,177,0.007479716
ZCTA5 46565,8642,0,0
ZCTA5 46567,9162,54,0.00589391
ZCTA5 46570,833,26,0.031212485
ZCTA5 46571,5682,0,0
ZCTA5 46573,3812,25,0.006558237
ZCTA5 46574,9436,0,0
ZCTA5 46580,22013,376,0.017080816
ZCTA5 46582,13459,115,0.008544468
ZCTA5 46590,4925,47,0.009543147
ZCTA5 46595,133,0,0
ZCTA5 46601,5714,2484,0.434721736
ZCTA5 46613,11327,2749,0.242694447
